file_name,caption
000000238256.jpg,Baseball player kicking up sand sliding into a base. 
000000398071.jpg,A picture of some sand and some water.
000000474725.jpg,The animated character is on the beach surfing.
000000443964.jpg,a water boarder gets pull through a calm lake
000000518124.jpg,Four friends on a sandy beach playing frisbee.
000000235981.jpg,A large donkey standing in the middle of a grassy field.
000000472880.jpg,Livestock grazing atop a hill under a blue sky.
000000339074.jpg,An old historic photo shows carriages in the city street.
000000167671.jpg,A folding camp chair sits in the sand at a party.
000000167956.jpg,landscape of water with mountains on the horizon and a cloud filled sky
000000048047.jpg,A hiker in a forest stops on the trail.
000000369472.jpg,A baseball pitcher winds up to throw a ball.
000000369038.jpg,A skiier swerving around path markers on a snowy slope.
000000491665.jpg,A lady playing with a Frisbee on a beach.
000000210849.jpg,An old photo of city life back in the day.
000000321851.jpg,A right hand holding a blue frisbee in a park filled with grass and trees.
000000575648.jpg,An old black and white photo of a city street.
000000413929.jpg,A crowded city street surrounded by tall buildings.
000000418429.jpg,A vintage photograph of city with electricity poles in the middle of the street.
000000072947.jpg,An ultimate frisbee league at play at a city park
000000545409.jpg,A close up view of  black high heels.
000000382714.jpg,a camel walking on a beach towards the water
000000462197.jpg,lady's in bathing suits playing frisbee on the beach
000000122493.jpg,A neon green frisbee sitting on top of a sandy beach next to a shoe.
000000540229.jpg,There is a view of a baseball game that is on
000000301943.jpg,"These puppies are trying to get a good view, looking out the window."
000000052819.jpg,Several soldiers in formation doing training in the snow on skis.
000000452944.jpg,The old photograph depicts what the city was like. 
000000013202.jpg,A lady throwing a frisbee down a hill.
000000134077.jpg,There is a frisbee game out in the beach with frirnds
000000187714.jpg,The snowboarder just about fell down going down the hill. 
000000407220.jpg,A red chair on a grassy field of some sort.
000000193281.jpg,A frisbee on the grass risht next to a pair of tennis shoes.
000000355194.jpg,To wine glasses are stitting at the table awaiting the guests to return to their seat.
000000148546.jpg,several ponies eating grass and walking in a field
000000196065.jpg,A brown puppy sitting in grassy area with a white frisbee.
000000193954.jpg,There are some snow boards on a wooden floor
000000308078.jpg,A puppy on the grass holding a frisbee in its mouth
000000470970.jpg,A golden retriever sitting in a backyard on grass with toys.
000000051748.jpg,Some power lines sitting over a grassy field 
000000349934.jpg,Group playing frisbee with runners in grassy field
000000228734.jpg,A foal lays near its mother on a beach.
000000426997.jpg,a snowboarder in a black jacket is coming down a hill
000000500675.jpg,A crowded city with lots of taller buildings.
000000050648.jpg,a family playing Frisbee on a beach during the day.
000000395040.jpg,A winter biathlon competitor crouching on a downhill to gain speed.
000000358904.jpg,a ski is closeup with a view of the ski hills through the glass
000000028887.jpg,A group of mounted police riding through a city street.
000000011505.jpg,A wide angle view of a long desk with some computers on it.
000000000508.jpg,A scenic view of a snow covered mountain and clouds.
000000068167.jpg,a tram on a rail system in a snowy area.
000000531307.jpg,The front view of a snow mobile in a museum.
000000075132.jpg,A frisbee is in the sky over a grassy field.
000000203107.jpg,Red frisbee advertising a city sitting in a basket. 
000000185025.jpg,A view of a baseball game at a crowded stadium at night. 
000000510534.jpg,A mare and her new born baby in a grassy pasture.
000000481843.jpg,A teenager on the beach about to throw a Frisbee.
000000416484.jpg,A frisbee that was thrown into the cameras field of view.
000000085086.jpg,Pony grazing with grass and tree with mountains
000000429446.jpg,A MAM IS PLAYING ON THE BEACH WITH A FRISBEE 
000000068763.jpg,A snowboarder shows off his jumping skills as he goes down a hill.
000000102166.jpg,A black and white photo of a city street 
000000544107.jpg,A snowboarder makes their way down a snowy mountain.
000000075359.jpg,A chair made out of skis sitting in the grass 
000000353036.jpg,A Frisbee player lays out on the grass near a Frisbee.
000000018557.jpg,A wake boarder rides behind a boat in a lake.
000000375814.jpg,A baseball game is being played on grass and dirt.
000000109560.jpg,A snow covered ski slop with a ski lift on top of it.
000000135513.jpg,A beautiful wood home that is in view of a mountain.  
000000237394.jpg,A grassy area in front of a mountain.
000000449125.jpg,A sandy beach topped with an umbrella next to palm trees near the ocean.
000000321422.jpg,Jet skis skimming across the water near a city with tall buildings.
000000312631.jpg,a mare and a foal standing in grass near a fence
000000430345.jpg,THERE ARE FRIENDS ON THE BEACH POSING 
000000580033.jpg,THERE ARE PEPLEPLAYING ON THE BEACH SAND 
000000542720.jpg,A large brown ear walking across a wet forest.
000000040580.jpg,A white puppy resting in the grass holding a stuffed toy.
000000503149.jpg,An old  time picture of a city and it's citizens.
000000390267.jpg,a tall snowy mountain with some trees on it
000000193781.jpg,Snowboards are placed before a view of large mountains.
000000570344.jpg,Trolleys in the mountains travel through the snow.
000000566495.jpg,a mare and a foal standing in a dry grassy field
000000564240.jpg,a lady that is stand up in a snowy field
000000251335.jpg,A health hazard sign closing a beach to watersports with a sailboat in the background.
000000236571.jpg,A pitcher on the mound winds up for a pitch
000000006811.jpg,a skiier on a hill in front of a parking lot
000000246139.jpg,A mule standing on top of a mountain near a building.
000000422307.jpg,A cloudy day at a real sandy beach.
000000479577.jpg,A city street line with buildings and a church.
000000436284.jpg,"Close up underneath view of a piece of peeling, burnt, shaped, wood plank with attached bolt."
000000332122.jpg,Random sculptures sit on grass in a park. 
000000243725.jpg,Some baseball players are on a grassy field.
000000531205.jpg,A farm along a river overlooks a wind turbine.
000000485261.jpg,this is a messy bed sitting next to a window on a snowy day
000000198327.jpg,Friends playing Frisbee in a field by a forested area
000000529545.jpg,An old and new view of a building which has a restaurant on the front.
000000578751.jpg,An office cubicle with a bunch of blue landscape photos
000000334277.jpg,A surfer is doing stunts in the ocean water. 
000000493484.jpg,Player taking swing at ball during game with spectators in seats.
000000141429.jpg,A group of snow enthusiasts walking up a hill. 
000000222358.jpg,A city from the old days when there was no cars.
000000458752.jpg,A baseball pitcher winds up to pitch the ball.
000000308760.jpg,A close up view of a very strange looking statue.
000000103528.jpg,The sky over the mountain range is ominously foreboding. 
000000325387.jpg,A baseball field full of baseball players near a forest.
000000089230.jpg,a zeebra eating grass in a feild next to trees. 
000000460995.jpg,A black schnauzer with a life preserver on a beach.
000000382435.jpg,A yellow lab sitting on a sand dune with green vegetation in the background.
000000118277.jpg,A puppy running through wet sand on the beach
000000340561.jpg,The Big Ben clock tower towering over the city of London.
000000431266.jpg,A city with lots of old buildings towering over a city street.
000000523473.jpg,"A single line of riders ascend some uneven forest terrain full of very large trees, on a sunny day.  "
000000008821.jpg,A large open grass field with some tents.
000000385317.jpg,A beat is standing in front of a tree in a forest.
000000436793.jpg,Snow falling onto a pool of water by some trees.
000000232875.jpg,The view from the top of a ski slope.
000000568249.jpg,Group of forces eating grass in an open field next to a tree. 
000000389384.jpg,They were playing with a Frisbee on the beach sand.
000000471376.jpg,A sand design being displayed with frisbee nearby.
000000188079.jpg,A frisbee is on the grass among other clothing articles. 
000000035128.jpg,A baby sitting on the grass with a toy train reaches out to grasp a Frisbee.
000000255575.jpg,The looking back to search for possible prey.
000000501189.jpg,A view of a body of water taken from above.
000000488924.jpg,The snowstorm dropped a good amount of snow on the mountains.
000000146053.jpg,a snow field that has some skiiers in it
000000013035.jpg,A tall white building sitting across from a forest.
000000066691.jpg,Outdoor patio seating of a restaurant with umbrellas and a pagoda in the background.
000000191615.jpg,A view of a mountain in the middle of the desert.
000000199865.jpg,A Skiier in motion fast down hill in race
000000109102.jpg,a rack of skis on a snowy surface 
000000545361.jpg,The riders are enjoying the beach at sunset.
000000057992.jpg,A group of wild mustangs riding down the mountain.
000000266631.jpg,A colt standing in the grass in a fenced in area.
000000244784.jpg, A collection of trees that are standing in a forest.
000000036736.jpg,A collage of snow boarders on a competition flyer.
000000415588.jpg,A mare and her foal walk in a grassy field.
000000244157.jpg,A ski racer hitting a gate on the downhill.
000000142123.jpg,A ski boarder on snow with another waiting in the background.
000000350361.jpg,A father and daughter water ski on a beautiful blue lake.
000000183982.jpg,Friends pose for a picture on skies while standing on a snow covered ski slope
000000366927.jpg,A heavily tattooed skateboarder skates down a busy city street.
000000467800.jpg,a group of cross country skiiers in a forest.
000000314259.jpg,Snowboarder going downhill with view of ski lift.
000000286132.jpg,A family learning how to ski on a snowy mountain.
000000500579.jpg,snowboarder going down a hill on their snowboard.
000000471995.jpg,A skateboarder skates down the concrete cliffs of a skateboard park.
000000357139.jpg,a bright day and skiing in the mountains
000000271881.jpg,A cross country skiier following a path in the forest.
000000204390.jpg,a close up of noodles with vegetables and seasoning
000000515924.jpg,A snowboarder at the top of a hill looking out at the hill beneath them
000000313388.jpg,A biathlete with a gun strapped to their back in a downhill ski tuck.
000000033656.jpg,A green cactus-like plant with numerous bumps and ridges
000000139831.jpg,A skateboarder is going downhill in full padding. 
000000385881.jpg,A snow boarder starting down a hill during a competition.
000000564198.jpg,This is a snowy sky resort on the mountains.
000000172989.jpg,"A lady, dressed in black, is snowshoeing on a sunny day in the mountains."
000000015927.jpg,A skateboard on a body of sand near water.
000000491337.jpg,A snow boarding area covered with snow in winter.
000000336734.jpg,A snow boarder wearing a helmet and goggles.
000000386185.jpg,A teenager is skate boarding in the city. 
000000180488.jpg,Snowboarder on mountain full of snow with chairlift above them.
000000105075.jpg,A baseball pitcher winds it up for a powerful throw.
000000293822.jpg,A skateboarder is gliding through the hills and valleys of the course.
000000274422.jpg,Against a bright blue sky tomatoes are on the vine.
000000190792.jpg,A small beach reaching for an apple in a crate.
000000295577.jpg,"Cross country enjoying the view in Sitka, Alaska. "
000000310338.jpg,A skateboarder carefully crossing a busy city street.
000000373960.jpg,A group of snowboarders glide on the snow as a large snowy mountain stands in the background.
000000122750.jpg,A group of friends standing next to each other in front of a snow covered mountain.
000000397860.jpg,A table with a cake coffee seat and cup and saucer 
000000244282.jpg,Snowboarder wearing all green in the motion of jumping off a snow ramp. 
000000156652.jpg,A group of skateboarders riding down a city street 
000000390757.jpg,A bowl of cooked broccoli with lemon and chili flakes.
000000298242.jpg,A jet flies through the air as skiies descend a snowy hill.
000000422382.jpg,A skateboard that is sitting on a beach.
000000187833.jpg,A skateboarder pushes his board along a city walkway. 
000000261729.jpg,A wind surfer is in the air holding on to a rope.
000000031358.jpg,A skateboarder heading down a sleep hill with a helmet
000000015902.jpg,The skillful skateboarder performs a jump down several city steps.
000000329751.jpg,"A skiier going down the snowy slope at an angle
"
000000218284.jpg,A mother riding a pair of skis down a snow covered ski slope in front of her son.
000000282069.jpg,"A baseball team by the name of ""proctor"" on the uniform, seated for a team photo."
000000191651.jpg,Baseball players on a field with tree covered mountains in the background.
000000063879.jpg,A view of a corner of a desk with some items.
000000181260.jpg,A sealed mason which contains layers of different kinds of vegetables.
000000188388.jpg,Snow boarders coming down a muddy looking slope.
000000523349.jpg,This is a picture of a popular sking mountain.
000000439855.jpg,This market has a huge mountain of cauliflower 
000000108602.jpg,A skateboard laying on top of a grass covered ground.
000000211161.jpg,A lady walking through the snow on skis.
000000343470.jpg,A line of ski racers are coming down a hill in single file.
000000176910.jpg,A view of a baseball game during the night.
000000529137.jpg,The view of a baseball game from the seats along third base.
000000020611.jpg,A group of snowboarders are coming down a hill.
000000471946.jpg,A parked red car sitting up against a snow covered slope.
000000539845.jpg,On over-arching view of indoor ski hills and pathways.
000000174627.jpg,A baseball pitcher is in full wind up to unleash the ball.
000000399680.jpg,A LOT OF VEGETABLES AND GLOVES IN THE SNOW 
000000069008.jpg,A snow hiker traversing deep snow with poles and snow shoes.
000000145718.jpg,Skateboarder with a camera filming another skateboarder in a city
000000010701.jpg,A baseball pitcher winds up to pitch the ball.
000000416076.jpg,"A FAMILY WITH A DAD, DAUGTHER , AND SON POSING AT A SNOW RESORT "
000000537231.jpg,A mother and son skiing on a snowy field.
000000421597.jpg,A peson in a green jacket skiing down a hill.
000000071223.jpg,A skateboarder rides through a skate park downhill
000000389935.jpg,A snowboarder is sitting on a snowy hill
000000245895.jpg,A pitcher winds up to throw the ball to the batter.
000000559194.jpg,A baseball player winds up to pitch a ball.
000000123848.jpg,a prson riding a skate board down a hill
000000148292.jpg,A pan of vegetables and chicken with seasoning on top.
000000042385.jpg,Mountain climber poses in front of huger rocks and ice
000000152434.jpg,a skiier traveling down a bright snowy mountain.
000000269983.jpg,Happy snow boarder at a resort taking off her gloves
000000550278.jpg,A bowl of vegetables and noodles with seasoning
000000553148.jpg,Competitors in a cross country ski race cluster at a downhill slope
000000067715.jpg,She is waterskiing  in the water near some hills.
000000073374.jpg,A competitor slalom skiing down a snowy slope
000000500179.jpg,A barefoot skateboarder is riding past a lake. 
000000041105.jpg,She is waterskiing on the lake near the trees.
000000267969.jpg,A bunch of mean skiing on a snowy hill.
000000304115.jpg,A professional baseball player in red on a grass field.
000000500324.jpg,The view of a knife slicing in to an apple.
000000274934.jpg,The hill almost seems to be impossible to ski on.
000000190167.jpg,A snowy hill with a tree lined area
000000557855.jpg,A baseball glove and ball in a grassy field.
000000083204.jpg,A baseball player winds his arm back to unleash the ball.
000000099847.jpg,A lady looking into the sun standing on a hill wearing skis.
000000269360.jpg,Snowboarder dressed in plaid skiing down a mountain.
000000277907.jpg,cooking some carrots with some seasoning on a flat pan
000000147342.jpg,A pair of snow boards sitting on hooks on the wall.
000000141608.jpg,A skateboarder preparing to skate down a hill at a skate park.
000000428619.jpg,A body kneeling in the grass holding a baseball bat and glove.
000000340314.jpg,The view from the first base seats at a professional baseball game.
000000161963.jpg,It looks like there's plenty of snow for skiing.
000000486070.jpg,A snowboarder in winter clothing coming down a hill.
000000139658.jpg,A skater at the Venice Beach Skate Park working on his tricks
000000397526.jpg,A skater glides down a railing in a city plaza
000000339543.jpg,A family standing next to each other on a snow covered mountain.
000000357415.jpg,A kite boarder creating a wake on a mountain lake
000000319117.jpg,Closeup of a pot roast with potatoes and various seasonings.
000000031587.jpg,View of a desk with computer and a book shelf.
000000285342.jpg,Close up view of some kind of meat with black eyed peas and vegetables.
000000281772.jpg,A skiier skis down a mountain with trails from other skiiers nearby.
000000110540.jpg,"A view of produce stand with cabbage, lettuce, beets, and broccoli."
000000261863.jpg,The angle view of a skate boarder in mid air with his board.
000000454878.jpg,A snow boarder in beige pants and a white coat stands on skis in the snow.
000000050883.jpg,A mountain climber with his stuff laid in the snow
000000266310.jpg,a green reptile climbs on a red plant in a forest
000000567488.jpg,A skiier jumping a snowy slope on a mountain.
000000395716.jpg,These snowboards are on the slope of a mountain.
000000278913.jpg,A snowboarder performing a trick over a snowy hill near trees.
000000359339.jpg,A dad and his daughter ski together on a snowy day. 
000000438888.jpg,A recent snow has created an eerie landscape of white poles and trees.
000000117770.jpg,A little-league pitcher winds up to throw the baseball.
000000478899.jpg,A snowboarder glides down the hill toward the lodge.
000000195731.jpg,A snowboarder and his snowboard in the mountains.
000000005083.jpg,The racers are competing in the snow on skis.
000000290935.jpg,"A skateboarder stands on his board and smiles, rolling on a brick walkway in the city."
000000241565.jpg,A lady skiing on a snowy hill during the day.
000000168099.jpg,A closeup view of a dish that includes broccoli.
000000576689.jpg,A family resting at the top of a snowy mountain
000000552417.jpg,The local ski patrol that has blocked off a ski hill.
000000309598.jpg,A baseball player looking at the ground in a cloud of dust.
000000099803.jpg,Skateboarder performing aerial trick on partially cloudy day.
000000450598.jpg,Snow boarders on the top of a slope in a mountainous area.
000000426083.jpg,Skiiers go down a snowy hill on a sunny day.
000000191731.jpg,Plant with flowers blooming in front of cloudy sky
000000379487.jpg,lots of snow are on the ground and lady is running
000000252535.jpg,Snow covered mountains are shown in the background of hills.
000000021286.jpg,View of caramel apples being made on the table
000000313432.jpg,A group of skiiers waiting to be lifted up the mountain.
000000050168.jpg,Downhill ski racer competing during winter race event.
000000405271.jpg,There are a group of friends standing on the snow bank
000000405612.jpg,The snowboarders are coming down the snowy slope.
000000060297.jpg,A pair of snow skies standing up on top of a mountain.
000000320429.jpg,A group of snowboarders prepares for a downhill run.  
000000535811.jpg,Long haired skateboarder performing tricks in skate park near beach.
000000292645.jpg,Four mean on the skis on a snowy. mountain. 
000000325634.jpg,"The snowy mountain, marked with a plaque commemorating an twentieth century event, now has a lookout deck. "
000000205631.jpg,View of a snow covered mountain with pine streets draped in snow.
000000319045.jpg,Skies standing in the snow on top of a mountain.
000000557408.jpg,A snowboard with a helmet and brown pants is at an angle on the snow on his snowboard.
000000104756.jpg,A very close up view of some fresh green broccoli.
000000581181.jpg,A baseball player for the Seattle Mariners wearing his glove.
000000374538.jpg,White snow is covering the ground and trees on a ski slope.
000000234709.jpg,A pair of skis in the snow on a field.
000000005823.jpg,A photo of a lady skiing down a hill.
000000350657.jpg,"A Phillies baseball player is preparing to throw the baseball, standing in front of a tall fence."
000000082513.jpg,some lady with a red coat skiing down a hill on some snow
000000260407.jpg,A snow covered ski slope with a race track on top of it.
000000053423.jpg,A skateboard on a beach has footprints leading away from it to the water.
000000478331.jpg,A skiier poses in front of a ski lift and dark clouds.
000000478035.jpg,A family is standing on top of a snowy hill
000000204940.jpg,He is standing in the snow wearing his skis and skiing gear.
000000237247.jpg,a close up of a skate board on a city street
000000083716.jpg,A green sea corral surrounded by brown seaweed.
000000259277.jpg,A snow boarder is doing a flip over the snow.
000000347359.jpg,A skateboarder riding his board on a city street.
000000519136.jpg,City street with large group of skateboarder near intersection.
000000284448.jpg,"A table with a salad and a drink, with a view of the beach."
000000282834.jpg,CLOSE UP VIEW OF A SKATE BOARDS WHEELS
000000558448.jpg,This is a picture of snowboarders on a mountain.
000000571198.jpg,"A figure on skis, silhouetted against a snowy hill. "
000000093127.jpg,A snow board enthusiast on the slopes in the sun
000000124394.jpg,An old broken skateboard laying on the beach.
000000001518.jpg,A giant piece of broccoli on top of a car windshield.
000000344854.jpg,A close up view of a green plant with very green leaves.
000000114028.jpg,A house and trees on top of a snowy hill. 
000000463305.jpg,A very close up view of some fresh broccoli and cauliflower.
000000221245.jpg,A blue ceramic bowl of cooked broccoli with seasonings.
000000238675.jpg,a lady skying on  very much waters in an ocean
000000131735.jpg,a lady on the mountains in very warm clothing
000000208381.jpg,A group of mountain climbers attempt to climb a snowy mountain.
000000252744.jpg,A youth cross country snow skiing with woods in the background.
000000362591.jpg,A family plays baseball at a beach with sailboats in the background.
000000407262.jpg,A family poses for a picture on the downhill ski slope.
000000568068.jpg,A Olympic athlete snow skiing through the course in the biathlon.
000000055517.jpg,Four snowboarders head in different directions on the snowy slope.
000000143140.jpg,The snowboarder fell down the snow covered hill. 
000000316561.jpg,A view of a desk that appears to be very cluttered with paper work.
000000088425.jpg,Surfers bring their boards to the water on a crowded beach.
000000493597.jpg,A group of skaters on a city street
000000365137.jpg,A lady on a snowy hill with skies on.
000000425847.jpg,A city after a big snowstorm and a lady walking through it.
000000011159.jpg,Four skateboarders doing tricks in a city street.
000000159309.jpg,A large green plant with snow on it's leaves.
000000245802.jpg,Ten baseball players walking on a grass field.
000000420028.jpg,a group of skiiers in front of snowy trees
000000420380.jpg,View of a plastic glass and a hand on a computer mouse.
000000232543.jpg,A view of some jewelry and a carrot. It appears to be earrings.
000000284814.jpg,a group of skis laying in the snow next to each other
000000444160.jpg,View of body of water with a water surfer in motion standing on board holding handle. and water splashing behind.
000000399868.jpg,a baseball player standing in some grass with a glove on
000000273879.jpg,A little league pitcher winds up before delivering
000000340213.jpg,"A view of a baseball game, with the Phillie's in the outfield."
000000551413.jpg,A full view of a flower vase with drinks and cups. 
000000454162.jpg,A family out snow skiing on a blustery day.
000000195356.jpg,A close up view of The Stanley Cup with the Philadelphia Flyers on it.
000000364252.jpg,Peple are walking through the snow towards a building.
000000266805.jpg,A shoe and leg are shown on a skateboard on a city street.
000000310685.jpg,a close up of an apple in a tree covered in snow 
000000027252.jpg,Teenagers skate boarding at a beach park in the afternoon.
000000450110.jpg,A crowded ski area on top of a mountain. 
000000340962.jpg,An athlete is water skiing on a lake.
000000553849.jpg,A baseball player pitching a ball near a forest.
000000124033.jpg,A view of a very strange shaped flower up close.
000000333575.jpg,City mural of skateboarder climbing stairs and performing a stunt.
000000338910.jpg,A snowboarder in red pants going down a snowy mountain.
000000514392.jpg,A ski lodge in the mountains with a ski lift.
000000069182.jpg,Several skateboarders skateboarding in a skateboard park at the beach.
000000210000.jpg,The lady is standing in the snow holding ski poles. 
000000512380.jpg,A full view of some baseball players in the field.
000000287406.jpg,Snowboarder taking a rest on snow covered slope.
000000274437.jpg,A pitcher winds up to throw the ball.
000000225878.jpg,A mountain climber is moving through a snowy landscape.
000000165654.jpg,A skiier takes a sharp turn down a hill.
000000447694.jpg,Skateboarder practicing in a city park in front of an audience.
000000393664.jpg,A fisheye lens view of a skateboarder jumping the edge of a pool.
000000378896.jpg,A view of several broccoli heads in a group.
000000284649.jpg,A statue in the grass with an apple tree behind it.
000000417063.jpg,A skiier is preparing to ski on a snowy hill.
000000215334.jpg,A snow boarder going up an arch jump set up in the snow
000000320131.jpg,A skiier skiing down a really big mountain.
000000470911.jpg,Downhill ski racer making a turn on slope.
000000516516.jpg,A snow boarder in mid air with the board.
000000006920.jpg,Snowboarder enjoying deep snow on downhill slope on bright sunny day.
000000564294.jpg,A family getting ready to ski down the driveway from their snowy home.
000000105582.jpg,Snow skiing at night presents unknown dangers without the lights.
000000580434.jpg,A family skiing down a hill with her parents helping her.
000000284934.jpg,A family plays on the grass with toy bow.
000000452694.jpg,A park is covered in snow in winter.
000000487589.jpg,a baseball and a mitt lying in the grass 
000000548177.jpg,A baseball pitcher winds up to throw a ball
000000061328.jpg,A snowboarder holding a green board on snow covered ground.
000000041740.jpg,A baseball pitcher winds up to throw the ball.
000000298353.jpg,There are vegetables that look like they have seasoning on them
000000312288.jpg,Snow skiing has always been a popular sport.
000000275922.jpg,A lady dressed with a pink hat and unique clothing snow boarding.
000000404565.jpg,A group of skiiers skiing down a mountain.
000000340318.jpg,Skiing provides mountainous panoramic views like no other.
000000206216.jpg,A grassy area with a red skateboard on it next to plastic bags.
000000014873.jpg,Group of protestors on city street petitioning against something.
000000460833.jpg,"There are some vegetables, herbs, and other seasonings and a knife on a wooden cutting board."
000000502202.jpg,The snowboarder is making his way down the mountain.
000000236141.jpg,a snow board rider passing the red flag
000000135499.jpg,several skate boarders using an obstacle course that had hills and dips
000000382032.jpg,sombody that is skiing down a snowy hill
000000252121.jpg,A skateboarder is going downhill very quickly. 
000000348370.jpg,Six snowboarders on top of a ski slope on a partly cloudy day.
000000008504.jpg,A snowboarder getting ready to ride down a snow trail.
000000410963.jpg,A group of friends gather on a hill to enjoy a day of sking
000000351288.jpg,A skiier posing in front of a mountain range
000000169486.jpg,A photo of snow covered trees and land.
000000320661.jpg,Powdery snow plumes up as the snowboarder rides.
000000469806.jpg,a small chid standing in the grass hunched over
000000062246.jpg,Skiier on a snowy hill beneath direction signage
000000257029.jpg,a field full of grass and vines growing on a fence
000000051771.jpg,A snow boarder is doing stunts on their snow board in the snow.
000000148452.jpg,A snowboarder jumps over a hill during a run.
000000176923.jpg,A cake with pieces of gold flake sitting on top of it.
000000069325.jpg,We are looking at a close up view of a plant.
000000457245.jpg,The snowboarder is posing on top of the mountain.
000000223636.jpg,An old photo on skies on top of the snow hill.
000000407522.jpg,A snowy mountain and spectators watching some skiing. 
000000017962.jpg,Climbing to the top of the mountain just to ski back down.
000000346189.jpg,A broccoli forest sitting in the middle of green leaves.
000000353412.jpg,A view of a flowerbed in the middle of the grass.
000000253584.jpg,A Rock star banner sitting on top of a snow covered ski slope.
000000405401.jpg,A few friends are going on a snow board trip.
000000452500.jpg,Group of students who are participating in winter sports on mountain.
000000238347.jpg,a skate board sits by itself next to a mound of snow 
000000335565.jpg,a lady standing in her back yard in snow skiing gear
000000402775.jpg,Large pieces of broccoli are viewed from up-close. 
000000547944.jpg,"A vegetable stand from very close up, Broccoli is right in the cameras view."
000000038933.jpg,"A view of a salad on a cutting board, on some tiles."
000000044998.jpg,"A view of a laptop and keyboard, with a list next to it and a drink."
000000387901.jpg,A group of skiiers going through the snow near a mountain
000000283584.jpg,A view of a piece of cake with a fork in it.
000000527344.jpg,A bowl of steamed vegetables with a view of a body of water behind it. 
000000210214.jpg,The snow covered trees look like strange monsters.
000000406445.jpg,The skiier descends the hill on long yellow skis.
000000244928.jpg,We are looking at a sea shore on a cloudy day.
000000283107.jpg,A snowboarder in yellow pants going down a snow covered hill.
000000485902.jpg,The snow boarder is doing a jump in the snow.
000000287369.jpg,"A bowl of tofu, broccoli, snow peas and rice. "
000000053177.jpg,Skiier riding down in this section of the mountain.
000000153190.jpg,Wake boarder dressed as Lego figure goi off ramp in lake.
000000149630.jpg,A close view of a piece of broccoli next to a salad.
000000286742.jpg,Care of cross-country skis on a snowy mountain with trees.
000000088770.jpg,Year traveling down mountain of a lot of powder in snow
000000396696.jpg,A tent pitched in desolate mountain filled with snow
000000458082.jpg,A 1953 high school ski team posing for a picture in the snow with a caption.
000000463589.jpg,A closeup view of some broccoli blooming in a  patch.
000000506270.jpg,"A view of a table with dice on it, and a keyboard."
000000148085.jpg,Skateboarder on paved roadway in populated area of city.
000000053455.jpg,A climber walking through snow in the mountains.
000000366268.jpg,A Phillies pitcher following up on his throw.
000000139665.jpg,"Vases displayed near window pane, showing snowy landscape"
000000230289.jpg,A snow boarder stands a top f a hill
000000048130.jpg,Pair of skateboarders rolling through crowded city street
000000322507.jpg,A group of skiiers going through the snow 
000000515561.jpg,A view of a skiiers feet and skiies in the snow
000000173754.jpg,a ma is snowboarding sown a snowy mountain
000000100821.jpg,A group of skateboarders riding around a city block
000000506162.jpg,A view of a meat and vegetable entree at a restaurant.
000000436410.jpg,A close up view of a pasta bowl is shown.
000000024296.jpg,A baseball player running across the grass on the field.
000000286259.jpg,The snowboarder jumps and spins over a snowy ramp.
000000244334.jpg,a lady in a red jacket on skis next to a snowy forest
000000177939.jpg,"A wok with broccoli, meat and seasoning in it. "
000000064612.jpg,A crowd gathered in the snow watching a skiing competition.
000000571078.jpg,A snow skiier making his way down a mountain.
000000213529.jpg,This is a skateboarder grinding a rail in a city.
000000075882.jpg,She was standing in the snow with her skies on and her poles in her hands.
000000564883.jpg,A close up view of a small broccoli plant.
000000529910.jpg,Snowboarders are lined up going down a mountain top.
000000475669.jpg,A surfer is riding the waves at a beach
000000303800.jpg,Surfboards are lined up on the beach. 
000000545108.jpg,A skiier is going down the snow covered mountain.
000000067566.jpg,A surfer coming in from the beach carrying a surfboard
000000551227.jpg,"A fleet of surfboards, resting on the beach near the ocean."
000000174504.jpg,A snowboarder links turns down the snowy hill.
000000102190.jpg,A group of surfers standing in the ocean by some waves.
000000438894.jpg,A snowboarder snowboarding down a snow-covered hill. 
000000342220.jpg,Several snowboarders  at the top of a hill getting ready to descend
000000367784.jpg,A snowboarder carving their way down a snowy mountain.
000000109359.jpg,A snowboarder riding down the mountain on a sunny day.
000000395966.jpg,A skateboarder plays with his skateboard on a city street.
000000401085.jpg,A family is standing in the snow after skiing.
000000568417.jpg,A gril is surfing waves in the ocean.
000000340228.jpg,A surfer surfs on a wave in the ocean.
000000393480.jpg,A snowboarder sitting on a mountain looking down.
000000271490.jpg,A snowboarder with headgear is going down a hill.
000000530272.jpg,A windsurfer is lifted off the ocean in mid air.
000000346853.jpg,A snow boarder is in mid air over the snow.
000000446801.jpg,The snowboarder seemed to fly above the trees and mountains. 
000000189839.jpg,A surfer in the ocean has his arms outstretched.
000000551464.jpg,A book with a picture of a lady on a surfboard in the ocean.
000000482750.jpg,A snowboarder wiping out on a snow slope.
000000017938.jpg,A group of skateboarders on a city street.
000000519433.jpg,A skiier is soaring through the sky during a run on the slope.
000000362301.jpg,A snowboarder is going downhill while bending over.
000000383330.jpg,A snowboarder riding his snowboard on a snow covered ground.
000000330598.jpg,Snow boarders launching off a ramp to become airborne.
000000550023.jpg,A snowboarder is going down a snowy mountain slope.
000000358523.jpg,A painting of a beach with surfers and sunbathers.
000000160647.jpg,A group of surfers uses a small incoming wave to take the beach.
000000120655.jpg,"Snow boarders near a ski lift, on snowy slopes."
000000015733.jpg,A surfer falling off his board int o the ocean
